day,symbol,avg_entity_sentiment,avg_event_sentiment,avg_story_traffic,avg_event_relevance
2016-11-07T00:00:00.000-05,AAPL,20.8727,21.0455,22138762.52,82.2121
2016-11-08T00:00:00.000-05,AAPL,9.4,8.9083,22674124.47,80.5194
2016-11-09T00:00:00.000-05,AAPL,21.6667,22.1194,944576922.2,77.8444
2016-11-10T00:00:00.000-05,AAPL,23.7594,23.8316,20611485.53,76.1719
2016-11-11T00:00:00.000-05,AAPL,2.4769,2.7415,6629007.269,71.6769
2016-11-12T00:00:00.000-05,AAPL,-13.7,-12.7412,10343933.06,92.1
2016-11-13T00:00:00.000-05,AAPL,-10.73,-10.695,6153489.1,95.87
2016-11-14T00:00:00.000-05,AAPL,2.8892,2.9568,54762522.62,72.4297
2016-11-15T00:00:00.000-05,AAPL,13.119,11.8221,408980462.5,75.8595
2016-11-16T00:00:00.000-05,AAPL,-0.9627,-1.6784,1657884294,56.9922
2016-11-17T00:00:00.000-05,AAPL,26.9051,26.7097,22937242.08,82.0308
2016-11-18T00:00:00.000-05,AAPL,18.9409,17.5441,761662204.9,83.0727
2016-11-19T00:00:00.000-05,AAPL,5.6381,5.0252,29306656.57,83.1476
2016-11-20T00:00:00.000-05,AAPL,17.6091,16.0909,1523984088,62.4636
2016-11-21T00:00:00.000-05,AAPL,9.1191,9.7057,769021463.4,82.0957
2016-11-22T00:00:00.000-05,AAPL,-21.0628,-20.0209,26585627.07,72.186
2016-11-23T00:00:00.000-05,AAPL,6.8087,6.7,12538073.39,79.2217
2016-11-24T00:00:00.000-05,AAPL,16.8,18.2218,25496717.64,83.6455
2016-11-25T00:00:00.000-05,AAPL,19.4643,19.7381,37463298.86,74.5357
2016-11-26T00:00:00.000-05,AAPL,27.1304,27.0239,9270495.174,82.4652
2016-11-27T00:00:00.000-05,AAPL,20.8524,17.7476,17931913,89.719
2016-11-28T00:00:00.000-05,AAPL,50.6121,51.2081,10970677.09,93.0466
2016-11-29T00:00:00.000-05,AAPL,-5.9512,-7.14,20508110.73,85.7073
2016-11-30T00:00:00.000-05,AAPL,7.7476,8.1262,139972523.9,82.4286
2016-12-01T00:00:00.000-05,AAPL,-7.4933,-6.6427,582623486.2,74.76
2016-12-02T00:00:00.000-05,AAPL,5.3129,5.1429,33554929.03,77.4645
2016-12-03T00:00:00.000-05,AAPL,-13.1852,-11.8444,657657321.8,86.6556
2016-12-04T00:00:00.000-05,AAPL,6.6154,8.9,133270165.2,77.0077
2016-12-05T00:00:00.000-05,AAPL,17.5258,16.9655,41093288.74,71.5645
2016-12-06T00:00:00.000-05,AAPL,11.6852,11.3402,68100227.13,83.2593
2016-12-07T00:00:00.000-05,AAPL,6.9016,6.0411,1134433460,78.2629
2016-12-08T00:00:00.000-05,AAPL,17.5171,17.0037,19011072.05,83.5829
2016-12-09T00:00:00.000-05,AAPL,-1.8152,-1.6267,525369926.2,79.0939
2016-12-10T00:00:00.000-05,AAPL,32.1077,33.0669,6046301.846,86.1462
2016-12-11T00:00:00.000-05,AAPL,14.6071,10.7286,2080419.571,85.0643
2016-12-12T00:00:00.000-05,AAPL,9.8161,7.1468,9417790.807,72.2161
2016-12-13T00:00:00.000-05,AAPL,13.6405,14.2762,407559394,73.5738
2016-12-14T00:00:00.000-05,AAPL,21.2345,21.4709,1650950120,73.9218
2016-12-15T00:00:00.000-05,AAPL,2.7486,3.1586,81671415.54,77.9543
2016-12-16T00:00:00.000-05,AAPL,7.5638,6.9887,770373317.7,79.7872
2016-12-17T00:00:00.000-05,AAPL,-1.9903,-2.1645,5600849.936,79.3452
2016-12-18T00:00:00.000-05,AAPL,12.4471,10.8059,988789887.2,92.6647
2016-12-19T00:00:00.000-05,AAPL,26.1677,28.2342,25015952.43,82.7446
2016-12-20T00:00:00.000-05,AAPL,9.6765,11.7221,512602794.8,77.3706
2016-12-21T00:00:00.000-05,AAPL,-9.6151,-11.3821,685822024,76.2906
2016-12-22T00:00:00.000-05,AAPL,-3.0439,-3.2612,640314712.2,69.3732
2016-12-23T00:00:00.000-05,AAPL,-2.9474,-4.6974,341372278.3,73.3158
2016-12-24T00:00:00.000-05,AAPL,19.1154,21.0096,35725850.42,78.4192
2016-12-25T00:00:00.000-05,AAPL,24.3344,24.0266,10210373.47,78.5281
2016-12-26T00:00:00.000-05,AAPL,7.9771,7.9314,7996628.229,88.9429
2016-12-27T00:00:00.000-05,AAPL,8.6588,10.2235,528272565.1,75.8941
2016-12-28T00:00:00.000-05,AAPL,13.4681,13.7415,742831882.2,69.634
2016-12-29T00:00:00.000-05,AAPL,14.3321,15.8071,2728158.821,77.9857
2016-12-30T00:00:00.000-05,AAPL,16.0225,15.8238,439478137.5,81.6275
2016-12-31T00:00:00.000-05,AAPL,1.4,1.3345,15428771.94,85.3258
2017-01-01T00:00:00.000-05,AAPL,2.485,2.445,23412429.95,83.605
2017-01-02T00:00:00.000-05,AAPL,7.9375,9.2,2094379246,73.8625
2017-01-03T00:00:00.000-05,AAPL,20.9929,21.0821,70972561.74,73.3571
2017-01-04T00:00:00.000-05,AAPL,28.0667,28.2512,886088171.5,80.1877
2017-01-05T00:00:00.000-05,AAPL,28.1467,28.9418,426999580.7,69.9778
2017-01-06T00:00:00.000-05,AAPL,17.2725,18.2739,1079840723,79.2536
2017-01-07T00:00:00.000-05,AAPL,28.9059,27.8118,8494050.588,84.3824
2017-01-08T00:00:00.000-05,AAPL,7.2792,9.6083,11465159.46,82.8375
2017-01-09T00:00:00.000-05,AAPL,14.0621,13.8024,635941745.4,78.1552
2017-01-10T00:00:00.000-05,AAPL,7.0265,6.9204,523584984.8,82.2294
2017-01-11T00:00:00.000-05,AAPL,13.8396,13.5896,326928129.4,79.8962
2017-01-12T00:00:00.000-05,AAPL,7.7732,7.8755,630053591,79.3964
2017-01-13T00:00:00.000-05,AAPL,15.5357,14.75,7410521.381,75.6524
2017-01-14T00:00:00.000-05,AAPL,19.2793,22.3586,119659.2414,81.7448
2017-01-15T00:00:00.000-05,AAPL,10.2412,11.1882,3879801.706,76.0529
2017-01-16T00:00:00.000-05,AAPL,26.45,26.5333,6917002.75,74.4667
2017-01-17T00:00:00.000-05,AAPL,-0.2424,-0.273,317027955.2,80.997
2017-01-18T00:00:00.000-05,AAPL,1.8136,1.4908,356138144.8,77.0763
2017-01-19T00:00:00.000-05,AAPL,15.7432,17.1489,405589508.1,78.1386
2017-01-20T00:00:00.000-05,AAPL,-15.4149,-15.1882,709969425,70.7581
2017-01-21T00:00:00.000-05,AAPL,-20.0979,-20.1394,399061299.2,68.9234
2017-01-22T00:00:00.000-05,AAPL,-13.7933,-13.99,1122389147,69.85
2017-01-23T00:00:00.000-05,AAPL,-21.25,-21.8404,290149683,70.9936
2017-01-24T00:00:00.000-05,AAPL,-2.0733,-2.0345,696235526.3,78.1802
2017-01-25T00:00:00.000-05,AAPL,-4.5592,-4.294,845552128.8,76.8624
2017-01-26T00:00:00.000-05,AAPL,-0.2072,0.1497,316455321.9,69.7009
2017-01-27T00:00:00.000-05,AAPL,7.6259,6.8159,646513663.5,74.8241
2017-01-28T00:00:00.000-05,AAPL,0.1588,0.2559,17268068.18,63.8353
2017-01-29T00:00:00.000-05,AAPL,10.0038,8.8512,16982133.96,72.8923
2017-01-30T00:00:00.000-05,AAPL,16.6431,14.4496,343550839.9,72.1706
2017-01-31T00:00:00.000-05,AAPL,6.1942,6.25,935772403.3,81.5481
2017-02-01T00:00:00.000-05,AAPL,12.4407,12.5842,239849258.8,86.1343
2017-02-02T00:00:00.000-05,AAPL,11.5495,11.0276,35233825.82,80.018
2017-02-03T00:00:00.000-05,AAPL,18.3434,18.8827,615054249.9,85.4337
2017-02-04T00:00:00.000-05,AAPL,16.276,16.111,24010777.56,86.22
2017-02-05T00:00:00.000-05,AAPL,16.065,18.564,6457383.65,91.335
2017-02-06T00:00:00.000-05,AAPL,13.9646,13.9008,88823367.27,84.1375
2017-02-07T00:00:00.000-05,AAPL,16.9319,16.6517,92397493,80.6681
2017-02-08T00:00:00.000-05,AAPL,30.7721,31.1619,442853204.4,78.7605
2017-02-09T00:00:00.000-05,AAPL,3.4108,3.8814,67905697.43,74.8405
2017-02-10T00:00:00.000-05,AAPL,8.4717,8.2108,569796117.5,80.2267
2017-02-11T00:00:00.000-05,AAPL,18.3759,19.0234,16268314.1,71.8034
2017-02-12T00:00:00.000-05,AAPL,17.9733,21.2833,112250396.5,84.1933
2017-02-13T00:00:00.000-05,AAPL,16.5311,18.3356,418400768.6,72.0311
2017-02-14T00:00:00.000-05,AAPL,13.6039,12.8773,1009670026,73.3196
2017-02-15T00:00:00.000-05,AAPL,15.4245,15.3632,26164687.26,80.3377
2017-02-16T00:00:00.000-05,AAPL,12.763,12.5446,390590835.3,80.1848
2017-02-17T00:00:00.000-05,AAPL,22.5111,21.463,656927473.4,76.9704
2017-02-18T00:00:00.000-05,AAPL,28.065,28.435,28752509,78.185
2017-02-19T00:00:00.000-05,AAPL,-29.68,-32.38,1124029914,76.0667
2017-02-20T00:00:00.000-05,AAPL,29.0207,30.2172,1183478172,64.3931
2017-02-21T00:00:00.000-05,AAPL,21.2043,20.5424,398165147.3,77.9217
2017-02-22T00:00:00.000-05,AAPL,21.4725,21.279,694973275.2,72.0804
2017-02-23T00:00:00.000-05,AAPL,17.7133,18.9022,1514356548,80.0644
2017-02-24T00:00:00.000-05,AAPL,2.3462,4.3046,44033965.15,80.0308
2017-02-25T00:00:00.000-05,AAPL,23.8,24.7602,901728374.6,70.461
2017-02-26T00:00:00.000-05,AAPL,-2,-1.9,4728083.167,76.7944
2017-02-27T00:00:00.000-05,AAPL,23.9817,25.415,314937931.8,77.8067
2017-02-28T00:00:00.000-05,AAPL,34.381,35.6279,429082259.7,81.9952
2017-03-01T00:00:00.000-05,AAPL,5.5067,5.1773,563987370,74.4
2017-03-02T00:00:00.000-05,AAPL,-3.1262,-2.7238,412289020.2,72.9095
2017-03-03T00:00:00.000-05,AAPL,-1.481,-0.83,808542461,78.4452
2017-03-04T00:00:00.000-05,AAPL,25.1688,23.2919,99836795.44,81.1875
2017-03-05T00:00:00.000-05,AAPL,21.6292,22.8333,34677798.08,70.225
2017-03-06T00:00:00.000-05,AAPL,15.1118,16.6415,507466974.6,78.3765
2017-03-07T00:00:00.000-05,AAPL,14.5708,15.0558,360269758.2,82.625
2017-03-08T00:00:00.000-05,AAPL,31.2711,31.46,452150447.1,80.95
2017-03-09T00:00:00.000-05,AAPL,24.2154,22.2808,688089905.5,73.2385
2017-03-10T00:00:00.000-05,AAPL,14.9,15.374,9749170.2,84.36
2017-03-11T00:00:00.000-05,AAPL,31.55,32.4556,542156,81.8722
2017-03-12T00:00:00.000-05,AAPL,-8.2,-8.6538,2823306,85.4615
2017-03-13T00:00:00.000-04,AAPL,16.5571,16.7714,1994430348,77.6238
2017-03-14T00:00:00.000-04,AAPL,10.9889,11.2956,621682321.3,74.2
2017-03-15T00:00:00.000-04,AAPL,23.9,25.5457,532695339.7,80.2629
2017-03-16T00:00:00.000-04,AAPL,15.2378,15.71,19725624.22,78.1622
2017-03-17T00:00:00.000-04,AAPL,18.1718,19.3821,1368396336,79.7154
2017-03-18T00:00:00.000-04,AAPL,26.7071,26.9714,7911428,85.4857
2017-03-19T00:00:00.000-04,AAPL,13.9,15.7882,1001858.412,69.7235
2017-03-20T00:00:00.000-04,AAPL,15.5745,16.0847,30640215.73,81.0255
2017-03-21T00:00:00.000-04,AAPL,9.6881,10.3518,660306510.7,82.15
2017-03-22T00:00:00.000-04,AAPL,11.7455,10.9273,877243873.1,87.199
2017-03-23T00:00:00.000-04,AAPL,22.1093,22.6007,429782062.7,84.8465
2017-03-24T00:00:00.000-04,AAPL,5.0537,6.78,2452963116,78.3854
2017-03-25T00:00:00.000-04,AAPL,-18.53,-18.585,40535066.9,86.02
2017-03-26T00:00:00.000-04,AAPL,17.9667,19.8867,25218607,85.5667
2017-03-27T00:00:00.000-04,AAPL,3.8774,3.8629,28955395.69,74.7323
2017-03-28T00:00:00.000-04,AAPL,17.6421,16.9996,42411832.77,80.1842
2017-03-29T00:00:00.000-04,AAPL,6.2977,7.4884,6377958,82.4209
2017-03-30T00:00:00.000-04,AAPL,10.9474,9.6535,10999508.33,77.7509
2017-03-31T00:00:00.000-04,AAPL,13.8359,13.3244,454445356.8,73.2385
2017-04-01T00:00:00.000-04,AAPL,18.0148,17.9407,10445490.81,74.4296
2017-04-02T00:00:00.000-04,AAPL,3.2208,5.0333,32402784.17,84.7542
2017-04-03T00:00:00.000-04,AAPL,17.8328,18.0009,47167515.4,84.0672
2017-04-04T00:00:00.000-04,AAPL,27.0308,27.0029,431578501.9,77.3577
2017-04-05T00:00:00.000-04,AAPL,6.7267,6.7258,1452949968,79.9417
2017-04-06T00:00:00.000-04,AAPL,0.2061,0.3879,513808421.2,75.5697
2017-04-07T00:00:00.000-04,AAPL,22.3324,24.8851,935638134.4,79.1595
2017-04-08T00:00:00.000-04,AAPL,25.3476,26.2533,800315461.5,88.9429
2017-04-09T00:00:00.000-04,AAPL,27.2526,31.8632,1775579532,76.5368
2017-04-10T00:00:00.000-04,AAPL,15.5429,16.4466,482100787.1,88.5514
2017-04-11T00:00:00.000-04,AAPL,-4.3575,-3.7188,1308421450,75.93
2017-04-12T00:00:00.000-04,AAPL,-4.6565,-5.4519,1094338214,82.4403
2017-04-13T00:00:00.000-04,AAPL,19.8566,20.7358,344788999.1,74.9698
2017-04-14T00:00:00.000-04,AAPL,13.0942,13.0308,62173277.1,80.0038
2017-04-15T00:00:00.000-04,AAPL,16.9821,14.7286,5218713.929,86.25
2017-04-16T00:00:00.000-04,AAPL,11.9917,11.1708,5562828.722,82.5278
2017-04-17T00:00:00.000-04,AAPL,24.0681,23.6836,12617953.21,79.3957
2017-04-18T00:00:00.000-04,AAPL,24.5327,25.1873,321077550.1,84.0655
2017-04-19T00:00:00.000-04,AAPL,11.9717,14.0925,974976824.6,76.7245
2017-04-20T00:00:00.000-04,AAPL,19.2661,19.7806,559410948.3,78.6548
2017-04-21T00:00:00.000-04,AAPL,12.0795,12.8443,406983240.9,82.2341
2017-04-22T00:00:00.000-04,AAPL,18.0731,18.1885,66419194.35,85.7038
2017-04-23T00:00:00.000-04,AAPL,12.9435,13.8609,6804970.522,82.7217
2017-04-24T00:00:00.000-04,AAPL,32.1381,32.1843,818022509.4,86.6921
2017-04-25T00:00:00.000-04,AAPL,3.0837,7.0023,24910413.19,80.386
2017-04-26T00:00:00.000-04,AAPL,3.6243,5.0543,462175942.8,79.9432
2017-04-27T00:00:00.000-04,AAPL,21.4462,25.8762,467501274.4,73.6077
2017-04-28T00:00:00.000-04,AAPL,-10.7037,-9.7056,683910741.9,59.9677
2017-04-29T00:00:00.000-04,AAPL,-8.4787,-9.0504,461516464.5,72.2404
2017-04-30T00:00:00.000-04,AAPL,5.2278,8.7222,931796838,83.9111
2017-05-01T00:00:00.000-04,AAPL,8.6791,8.6769,269092990.6,79.7612
2017-05-02T00:00:00.000-04,AAPL,2.2718,3.1389,1352795579,75.7658
2017-05-03T00:00:00.000-04,AAPL,4.1874,4.0124,555290380.1,81.3185
2017-05-04T00:00:00.000-04,AAPL,15.7888,17.7508,440691010.7,78.5265
2017-05-05T00:00:00.000-04,AAPL,14.0896,14.5048,50285815.72,81.8522
2017-05-06T00:00:00.000-04,AAPL,20.3,20.0707,1152383429,82.6276
2017-05-07T00:00:00.000-04,AAPL,13.8759,13.4941,13802448.14,85.9724
2017-05-08T00:00:00.000-04,AAPL,7.0155,6.7514,280185907.5,81.8437
2017-05-09T00:00:00.000-04,AAPL,24.82,25.9166,282677008.8,80.7154
2017-05-10T00:00:00.000-04,AAPL,13.9235,14.9763,96203909.04,76.1196
2017-05-11T00:00:00.000-04,AAPL,8.4538,7.7115,8279934.154,85.5692
2017-05-12T00:00:00.000-04,AAPL,9.6418,8.7476,330526988.9,74.26
2017-05-13T00:00:00.000-04,AAPL,13.2759,14.3293,1315400057,80.2655
2017-05-14T00:00:00.000-04,AAPL,24.6548,25.8674,4372212.452,87.7613
2017-05-15T00:00:00.000-04,AAPL,18.4163,15.3714,24651244.02,81.4551
2017-05-16T00:00:00.000-04,AAPL,20.898,21.461,688181572.7,77.924
2017-05-17T00:00:00.000-04,AAPL,5.3433,5.4546,600529965.9,84.014
2017-05-18T00:00:00.000-04,AAPL,4.3481,2.9305,736176290.2,74.7052
2017-05-19T00:00:00.000-04,AAPL,2.5674,2.6519,401977670.8,73.9581
2017-05-20T00:00:00.000-04,AAPL,2.4526,3.3184,884848380.5,78.0632
2017-05-21T00:00:00.000-04,AAPL,19.5111,19.1,28967872.22,76.1833
2017-05-22T00:00:00.000-04,AAPL,1.8127,2.9024,28334158.58,72.5273
2017-05-23T00:00:00.000-04,AAPL,13.8983,13.6918,485264296.7,79.9621
2017-05-24T00:00:00.000-04,AAPL,1.317,0.2585,722305340.5,81.0234
2017-05-25T00:00:00.000-04,AAPL,5.6296,6.1667,1237552370,81.2185
2017-05-26T00:00:00.000-04,AAPL,16.176,15.752,8184064.68,72.788
2017-05-27T00:00:00.000-04,AAPL,12.4176,12.7206,987956378.6,82.7588
2017-05-28T00:00:00.000-04,AAPL,0.6143,4.9286,2720652.5,89.1643
2017-05-29T00:00:00.000-04,AAPL,23.745,23.8725,321213.05,86.74
2017-05-30T00:00:00.000-04,AAPL,24.2051,25.6538,447913294.8,82.9615
2017-05-31T00:00:00.000-04,AAPL,8.2892,8.273,83070699.59,77.2811
2017-06-01T00:00:00.000-04,AAPL,20.8209,20.0156,484478366.3,73.5558
2017-06-02T00:00:00.000-04,AAPL,9.0143,8.5876,409957829,82.2738
2017-06-03T00:00:00.000-04,AAPL,7.58,9.96,138752038.2,80.58
2017-06-04T00:00:00.000-04,AAPL,1.4467,2.2233,1125797500,72.62
2017-06-05T00:00:00.000-04,AAPL,5.8636,6.1666,416137468,78.1864
2017-06-06T00:00:00.000-04,AAPL,18.7791,18.8517,208510218.5,77.7291
2017-06-07T00:00:00.000-04,AAPL,23.4234,23.8249,10877686.21,86.2404
2017-06-08T00:00:00.000-04,AAPL,16.9976,17.2398,423206877.4,81.4683
2017-06-09T00:00:00.000-04,AAPL,17.8125,18.2833,735227090.3,75.9042
2017-06-10T00:00:00.000-04,AAPL,11.192,9.154,14447066.76,75.552
2017-06-11T00:00:00.000-04,AAPL,29.0167,29.7583,8286141.583,74.625
2017-06-12T00:00:00.000-04,AAPL,-0.0519,0.1587,1298698732,74.6365
2017-06-13T00:00:00.000-04,AAPL,16.174,18.0474,698914096.3,78.758
2017-06-14T00:00:00.000-04,AAPL,16.9933,16.5207,2609897355,73.2378
2017-06-15T00:00:00.000-04,AAPL,12.745,13.24,2526130544,73.9275
2017-06-16T00:00:00.000-04,AAPL,24.486,25.6205,786206133.4,73.5047
2017-06-17T00:00:00.000-04,AAPL,19.8643,25.8,11870316.43,74.15
2017-06-18T00:00:00.000-04,AAPL,-16.05,-16.1,2814368.5,56.1
2017-06-19T00:00:00.000-04,AAPL,30.5263,31.3337,917261922,75.4816
2017-06-20T00:00:00.000-04,AAPL,-3.951,-3.9235,360024705.4,74.2408
2017-06-21T00:00:00.000-04,AAPL,2.8667,5.037,1250433013,71.3185
2017-06-22T00:00:00.000-04,AAPL,11.0321,10.5529,12324284.96,66.9857
2017-06-23T00:00:00.000-04,AAPL,4.9583,6.9375,718759012.2,73.5125
2017-06-24T00:00:00.000-04,AAPL,4.7667,4.7778,7410274958,84.2222
2017-06-25T00:00:00.000-04,AAPL,-2.3333,-1.9,18782411,57.9333
2017-06-26T00:00:00.000-04,AAPL,9.2826,9.29,2188638450,80.8739
2017-06-27T00:00:00.000-04,AAPL,2.7571,2.8476,68957986.43,71.2881
2017-06-28T00:00:00.000-04,AAPL,9.4027,9.6019,514316982.6,81.9784
2017-06-29T00:00:00.000-04,AAPL,9.5654,11.4373,17898990.19,82.2308
2017-06-30T00:00:00.000-04,AAPL,1.3778,1.5628,938194501.9,70.1333
2017-07-01T00:00:00.000-04,AAPL,17.5083,17.8875,10153941.54,71.6375
2017-07-02T00:00:00.000-04,AAPL,12.3,14.525,14740156.64,74.1
2017-07-03T00:00:00.000-04,AAPL,11.6111,11.7815,2484134532,76.3889
2017-07-04T00:00:00.000-04,AAPL,15.2227,14.8409,15979991.82,75.5545
2017-07-05T00:00:00.000-04,AAPL,16.4095,17.2762,13806062.38,74.0524
2017-07-06T00:00:00.000-04,AAPL,0.1932,0.2602,1965732772,67.7636
2017-07-07T00:00:00.000-04,AAPL,-3.8367,-3.0183,1141943818,66.835
2017-07-08T00:00:00.000-04,AAPL,-17.2762,-17.5333,1597440969,60.7
2017-07-09T00:00:00.000-04,AAPL,6.7556,7.0556,9008049.778,66.5778
2017-07-10T00:00:00.000-04,AAPL,-8.11,-7.3585,1678253326,66.405
2017-07-11T00:00:00.000-04,AAPL,-5.5531,-6.05,3653548497,82.5219
2017-07-12T00:00:00.000-04,AAPL,8.4621,9.2362,1733208586,71.8586
2017-07-13T00:00:00.000-04,AAPL,10.7882,10.5729,495503842.2,80.8441
2017-07-14T00:00:00.000-04,AAPL,27.335,29.91,2503590002,72.5
2017-07-15T00:00:00.000-04,AAPL,9.58,10.3133,1115186718,72.4733
2017-07-16T00:00:00.000-04,AAPL,28.0182,25.2773,1523584475,82.3727
2017-07-17T00:00:00.000-04,AAPL,1.9595,1.7524,473392990.1,77.3324
2017-07-18T00:00:00.000-04,AAPL,1.6825,0.327,9576304.625,75.1775
2017-07-19T00:00:00.000-04,AAPL,-10.0688,-10.1302,1293766473,67.0469
2017-07-20T00:00:00.000-04,AAPL,-3.844,-3.4366,724552887.9,66.914
2017-07-21T00:00:00.000-04,AAPL,-10.44,-9.6494,484174686.6,75.6914
2017-07-22T00:00:00.000-04,AAPL,-5.0818,-2.9909,27793470.55,80.8818
2017-07-23T00:00:00.000-04,AAPL,16.5273,17.9909,17581495.91,81.5
2017-07-24T00:00:00.000-04,AAPL,9.6261,9.7639,740945952.7,70.6174
2017-07-25T00:00:00.000-04,AAPL,14.3789,14.4574,135396490.7,75.7684
2017-07-26T00:00:00.000-04,AAPL,19.3152,19.5474,658051062.1,73.3242
2017-07-27T00:00:00.000-04,AAPL,21.0459,20.5554,1356647107,74.2757
2017-07-28T00:00:00.000-04,AAPL,-10.197,-13.8242,1016792879,76.5848
2017-07-29T00:00:00.000-04,AAPL,2.8909,2.0909,3037305276,80.0818
2017-07-30T00:00:00.000-04,AAPL,-7.58,-7.5,1677524601,83.27
2017-07-31T00:00:00.000-04,AAPL,2.0333,1.3502,1203824695,72.5952
2017-08-01T00:00:00.000-04,AAPL,-0.8963,-0.7158,671800719.6,84.2704
2017-08-02T00:00:00.000-04,AAPL,15.68,15.5762,366846683.7,77.539
2017-08-03T00:00:00.000-04,AAPL,5.8121,5.5566,330457056.4,75.5172
2017-08-04T00:00:00.000-04,AAPL,2.6325,3.698,1004605026,74.9
2017-08-05T00:00:00.000-04,AAPL,-4.035,-4.315,919531552.1,92.13
2017-08-06T00:00:00.000-04,AAPL,10.6286,9.9143,4289570.286,83.6143
2017-08-07T00:00:00.000-04,AAPL,6.7529,7.8779,502791752.8,76.3353
2017-08-08T00:00:00.000-04,AAPL,-9.7094,-9.9016,9732884.031,82.0938
2017-08-09T00:00:00.000-04,AAPL,15.3368,18.3579,888825671.5,86.0368
2017-08-10T00:00:00.000-04,AAPL,16.2185,14.887,3346750.593,74.2778
2017-08-11T00:00:00.000-04,AAPL,18.675,18.2444,559438808.9,75.2278
2017-08-12T00:00:00.000-04,AAPL,-7.6333,-8.4278,1520691.444,78.1778
2017-08-13T00:00:00.000-04,AAPL,11.7857,14.3714,4764448939,72.3
2017-08-14T00:00:00.000-04,AAPL,-3.1419,-4.2732,606484994.7,80.0161
2017-08-15T00:00:00.000-04,AAPL,20.4028,20.9097,1399675310,81.5806
2017-08-16T00:00:00.000-04,AAPL,18.4633,19.0633,1672364849,72.0133
2017-08-17T00:00:00.000-04,AAPL,22.3444,22.3937,1255187999,79.5889
2017-08-18T00:00:00.000-04,AAPL,29.35,31.0045,761378090.7,64.5
2017-08-19T00:00:00.000-04,AAPL,7.5778,7.5667,11373268.44,85.2222
2017-08-20T00:00:00.000-04,AAPL,20.9,20.9,31308703,53.3
2017-08-21T00:00:00.000-04,AAPL,3.5281,3.7553,18084272.25,79.1031
2017-08-22T00:00:00.000-04,AAPL,33.3227,33.8136,1982208011,60.9318
2017-08-23T00:00:00.000-04,AAPL,11.9222,10.8444,1965365085,75.2778
2017-08-24T00:00:00.000-04,AAPL,13.6467,13.4667,585646138.7,84.0233
2017-08-25T00:00:00.000-04,AAPL,40.5833,43.53,734842920.2,82.6167
2017-08-26T00:00:00.000-04,AAPL,38.54,38.6267,2240042300,79.6467
2017-08-27T00:00:00.000-04,AAPL,23.66,23.68,5582879.4,90.95
2017-08-28T00:00:00.000-04,AAPL,27.2684,27.3913,591664623.2,84.6632
2017-08-29T00:00:00.000-04,AAPL,12.505,14.0525,508303756.6,76.9775
2017-08-30T00:00:00.000-04,AAPL,13.425,14.2234,530207413.7,79.7375
2017-08-31T00:00:00.000-04,AAPL,20.6179,21.005,1229123053,76.0714
2017-09-01T00:00:00.000-04,AAPL,11.9846,12.3615,1630402322,70.4577
2017-09-02T00:00:00.000-04,AAPL,9.3615,9.5462,1282819295,88.0077
2017-09-03T00:00:00.000-04,AAPL,21.7778,24.4444,11509644.56,81.1889
2017-09-04T00:00:00.000-04,AAPL,40.4,40.57,1828134397,80.32
2017-09-05T00:00:00.000-04,AAPL,31.7071,31.7536,610379151.8,77.4786
2017-09-06T00:00:00.000-04,AAPL,7.2174,7.1217,22893713.61,80.5348
2017-09-07T00:00:00.000-04,AAPL,20.7069,21.6293,2882961299,77.4207
2017-09-08T00:00:00.000-04,AAPL,16.06,17.1477,3416633452,72.0629
2017-09-09T00:00:00.000-04,AAPL,1.3167,-0.5917,935316772.9,76.3667
2017-09-10T00:00:00.000-04,AAPL,17.9556,17.7667,1956317675,81.7611
2017-09-11T00:00:00.000-04,AAPL,-0.6784,-1.2453,666408335.7,77.3569
2017-09-12T00:00:00.000-04,AAPL,15.5545,15.7491,2190051903,78.5891
2017-09-13T00:00:00.000-04,AAPL,11.25,12.2211,567378506.8,79.1969
2017-09-14T00:00:00.000-04,AAPL,21.0194,21.3394,9924059.29,81.671
2017-09-15T00:00:00.000-04,AAPL,10.2583,9.3458,932818659.5,74.875
2017-09-16T00:00:00.000-04,AAPL,0.8133,0.9067,1115471669,90.6933
2017-09-17T00:00:00.000-04,AAPL,-0.6889,-0.7778,3396556.444,67.5
2017-09-18T00:00:00.000-04,AAPL,21.4045,23.1659,1715261480,68.9818
2017-09-19T00:00:00.000-04,AAPL,26.7962,29.8038,676157902.4,76.2462
2017-09-20T00:00:00.000-04,AAPL,7.5774,6.4387,1701839108,71.929
2017-09-21T00:00:00.000-04,AAPL,9.9571,10.8943,529680250.9,77.5829
2017-09-22T00:00:00.000-04,AAPL,7.5241,7.3931,1741954455,76.1828
2017-09-23T00:00:00.000-04,AAPL,-7.4588,-6.2324,1277492087,81.2265
2017-09-24T00:00:00.000-04,AAPL,22.7364,23.3827,178734677.8,82.5409
2017-09-25T00:00:00.000-04,AAPL,3.3462,2.52,1290739264,74.0269
2017-09-26T00:00:00.000-04,AAPL,-26.9875,-27.9391,537426255.8,67.9438
2017-09-27T00:00:00.000-04,AAPL,10.5655,10.7224,6744017.448,81.6207
2017-09-28T00:00:00.000-04,AAPL,13.1818,12.5727,6155851.364,86.8273
2017-09-29T00:00:00.000-04,AAPL,29.1238,29.8524,813731250.2,78.319
2017-09-30T00:00:00.000-04,AAPL,26.7571,27.5286,231007391.4,78.0429
